SYMBOL,LABEL
DOTUSDT,0.4833047880893598
DOTUSDT,0.4830911981734058
DOTUSDT,0.47970346552695287
DOTUSDT,0.46796134796028577
DOTUSDT,0.48749631087654494
DOTUSDT,0.4797005623805213
DOTUSDT,0.4597511626409238
DOTUSDT,0.46695365189506016
DOTUSDT,0.42293230922023284
DOTUSDT,0.4134596338519051
DOTUSDT,0.43726263616696065
DOTUSDT,0.4476186884250468
DOTUSDT,0.434245471133311
DOTUSDT,0.46657247134759733
DOTUSDT,0.4709227284252997
DOTUSDT,0.524107322788751
DOTUSDT,0.4766899570295376
DOTUSDT,0.5088159691422716
DOTUSDT,0.5143394347477364
DOTUSDT,0.5056721579823111
DOTUSDT,0.4811015872655275
DOTUSDT,0.4597407426779879
DOTUSDT,0.4280394443498558
DOTUSDT,0.4142541868238109
DOTUSDT,0.4361170578466032
DOTUSDT,0.4409400843790999
DOTUSDT,0.43003004930619215
DOTUSDT,0.4077861893168063
DOTUSDT,0.42273191396868653
DOTUSDT,0.4440587895595238
DOTUSDT,0.4232032769668042
DOTUSDT,0.45300497832453346
DOTUSDT,0.42209639045375985
DOTUSDT,0.4424425750421872
DOTUSDT,0.4130455948495594
DOTUSDT,0.3789501102969096
DOTUSDT,0.3864811774784416
DOTUSDT,0.3717864827741688
DOTUSDT,0.38507611484770143
DOTUSDT,0.3798779267081827
DOTUSDT,0.4071262232944694
DOTUSDT,0.41924434977392794
DOTUSDT,0.44668960342185143
DOTUSDT,0.4372282206181609
DOTUSDT,0.41380292671117763
DOTUSDT,0.47457070744895635
DOTUSDT,0.44261623015021806
DOTUSDT,0.4156417736447681
DOTUSDT,0.42071386496019747
DOTUSDT,0.4262625393217505
DOTUSDT,0.41455989538117394
DOTUSDT,0.3960790310371117
DOTUSDT,0.36526331569771736
DOTUSDT,0.3796676469816002
DOTUSDT,0.3908715659197215
DOTUSDT,0.37332613636130757
DOTUSDT,0.3748502356112904
DOTUSDT,0.36682242424634304
DOTUSDT,0.36380011530107875
DOTUSDT,0.35693965407512696
DOTUSDT,0.38953602089007566
DOTUSDT,0.42347815315506226
DOTUSDT,0.4425572845797132
DOTUSDT,0.4583323213767882
DOTUSDT,0.4738779709088347
DOTUSDT,0.42866246794603025
DOTUSDT,0.3751982327478857
DOTUSDT,0.39486924472831525
DOTUSDT,0.4439908403373397
DOTUSDT,0.4248269180673898
DOTUSDT,0.377926689532828
DOTUSDT,0.35522146796959
DOTUSDT,0.3522075500929334
DOTUSDT,0.34292458807793436
DOTUSDT,0.3588920697878624
DOTUSDT,0.32356104117571
DOTUSDT,0.34458342533957065
DOTUSDT,0.32013497768850696
DOTUSDT,0.30333328964339396
DOTUSDT,0.3152400224725338
DOTUSDT,0.40192945123969354
DOTUSDT,0.4846155662041523
DOTUSDT,0.43609398568957963
DOTUSDT,0.44640423584881544
DOTUSDT,0.4757124203905635
DOTUSDT,0.4769376806536556
DOTUSDT,0.5102437540141437
DOTUSDT,0.5211024127040585
DOTUSDT,0.5297312528757119
DOTUSDT,0.5372160955960498
DOTUSDT,0.5096159505694743
DOTUSDT,0.48612856321756687
DOTUSDT,0.4788466531950702
DOTUSDT,0.46138105332187834
DOTUSDT,0.5069409740742629
DOTUSDT,0.5173520164301322
DOTUSDT,0.5077072722010185
DOTUSDT,0.5251187903333938
DOTUSDT,0.507216758772417
DOTUSDT,0.5085973022547796
DOTUSDT,0.5146089982108013
DOTUSDT,0.5201783842299907
DOTUSDT,0.556835919827241
DOTUSDT,0.5862792178699328
DOTUSDT,0.5440083941082398
DOTUSDT,0.5449897642495272
DOTUSDT,0.5306324115333241
DOTUSDT,0.5473244015472507
DOTUSDT,0.4990960452971339
DOTUSDT,0.5213857511238112
DOTUSDT,0.5282139194038139
DOTUSDT,0.5189225129565311
DOTUSDT,0.513875177900062
DOTUSDT,0.4807914368797755
DOTUSDT,0.4936083976034709
DOTUSDT,0.5007191297167974
DOTUSDT,0.48838449622033364
DOTUSDT,0.46663907662599957
DOTUSDT,0.4843597969751545
DOTUSDT,0.48742277963162095
DOTUSDT,0.4748290028325243
DOTUSDT,0.4703535862282284
DOTUSDT,0.4762131102234755
DOTUSDT,0.518949284052069
DOTUSDT,0.5343315784693061
DOTUSDT,0.5188610946554064
DOTUSDT,0.556127438447324
DOTUSDT,0.5427033773708198
DOTUSDT,0.5318284487341584
DOTUSDT,0.5180915595545265
DOTUSDT,0.5229257694269739
DOTUSDT,0.5020712805706775
DOTUSDT,0.4315819240415728
DOTUSDT,0.4386896447042221
DOTUSDT,0.47600828310810744
