SYMBOL,LABEL
CVXUSDT,0.5479831446682484
CVXUSDT,0.47797730292607216
CVXUSDT,0.5418163834865879
CVXUSDT,0.5700657187425101
CVXUSDT,0.5840803135329338
CVXUSDT,0.5265363179251211
CVXUSDT,0.4968135889843189
CVXUSDT,0.5816878833226801
CVXUSDT,0.5949729913362745
CVXUSDT,0.45470237438140043
CVXUSDT,0.47791391601011257
CVXUSDT,0.48772558528223436
CVXUSDT,0.4763693651107465
CVXUSDT,0.47114776020125443
CVXUSDT,0.44822065781810777
CVXUSDT,0.4675242168323602
CVXUSDT,0.4138485862862295
CVXUSDT,0.3993674807563304
CVXUSDT,0.37659118914767886
CVXUSDT,0.3448749346335331
CVXUSDT,0.34650391402489183
CVXUSDT,0.3252366575278342
CVXUSDT,0.32187982923604874
CVXUSDT,0.3571804710894996
CVXUSDT,0.3457922957614503
CVXUSDT,0.33032964055397573
CVXUSDT,0.3057385193307013
CVXUSDT,0.35287083669016767
CVXUSDT,0.3455886858601912
CVXUSDT,0.2947117580555002
CVXUSDT,0.2973260261050476
CVXUSDT,0.2837162275975761
CVXUSDT,0.1875128890209205
CVXUSDT,0.2450587762965391
CVXUSDT,0.22389921025626364
CVXUSDT,0.2738597251586848
CVXUSDT,0.267018185064405
CVXUSDT,0.2908252044966136
CVXUSDT,0.2688221495428467
CVXUSDT,0.2379830358493116
CVXUSDT,0.3260128774113958
CVXUSDT,0.33228567749674753
CVXUSDT,0.3900518314124617
CVXUSDT,0.5398775822899708
CVXUSDT,0.5551668444855864
CVXUSDT,0.6425641633678595
CVXUSDT,0.6247861132038921
CVXUSDT,0.6373163807132507
CVXUSDT,0.5586063153100009
CVXUSDT,0.6061023481966087
CVXUSDT,0.5310372684029739
CVXUSDT,0.45646751106779715
CVXUSDT,0.47889044614835274
CVXUSDT,0.414861558837093
CVXUSDT,0.4595849010914696
CVXUSDT,0.473784718777419
CVXUSDT,0.42550412960652606
CVXUSDT,0.49693842608590366
CVXUSDT,0.4727995664028616
CVXUSDT,0.45195850590732484
CVXUSDT,0.4405685397607492
CVXUSDT,0.4643000070431252
CVXUSDT,0.4567074236694448
CVXUSDT,0.48879971985003046
CVXUSDT,0.4798655735440778
CVXUSDT,0.512681508131249
CVXUSDT,0.44321790480953227
CVXUSDT,0.4517316063274675
CVXUSDT,0.42900800273713374
CVXUSDT,0.4162561846605127
CVXUSDT,0.46949683163271483
CVXUSDT,0.4663167175002306
CVXUSDT,0.44713021922001833
CVXUSDT,0.4386672214019529
CVXUSDT,0.3830456995974852
CVXUSDT,0.3875495764716867
CVXUSDT,0.34562411204598736
CVXUSDT,0.4393757777543625
CVXUSDT,0.4332758663688663
CVXUSDT,0.45653039459443173
CVXUSDT,0.44907853474707676
CVXUSDT,0.4511782019286504
CVXUSDT,0.45081492619788516
CVXUSDT,0.4010850991608837
CVXUSDT,0.41654309978632065
CVXUSDT,0.3688401720634366
CVXUSDT,0.3659147878723813
CVXUSDT,0.4995232242302434
CVXUSDT,0.4859035307322639
CVXUSDT,0.45838867664006666
CVXUSDT,0.45642212518513164
CVXUSDT,0.4490259994958186
CVXUSDT,0.4111861998114896
CVXUSDT,0.4022293804850771
CVXUSDT,0.3555042112862342
CVXUSDT,0.3032644557058918
CVXUSDT,0.3382057212012418
CVXUSDT,0.3155194909258594
CVXUSDT,0.25775345298365987
CVXUSDT,0.2763473055014234
CVXUSDT,0.2100930091379068
CVXUSDT,0.32148507764441664
CVXUSDT,0.3433448227729389
CVXUSDT,0.35374334569614724
CVXUSDT,0.3352231681750243
CVXUSDT,0.3227021161760658
CVXUSDT,0.4323428628999748
CVXUSDT,0.4566917811155856
CVXUSDT,0.43777740538103765
CVXUSDT,0.4356668841491938
CVXUSDT,0.44547466888430853
CVXUSDT,0.36797667742819334
CVXUSDT,0.2837736983697568
CVXUSDT,0.2246775474479673
CVXUSDT,0.19518747008356171
CVXUSDT,0.20232334684170006
CVXUSDT,0.17296519511888703
CVXUSDT,0.16346667211814264
CVXUSDT,0.16447935508813172
CVXUSDT,0.11305796746802162
CVXUSDT,0.1589741548913925
CVXUSDT,0.1678556921190307
CVXUSDT,0.1948303747672375
CVXUSDT,0.21486563018167662
CVXUSDT,0.23193152838506145
CVXUSDT,0.32478446205392264
CVXUSDT,0.4957615696454695
CVXUSDT,0.5081772190756568
CVXUSDT,0.5011272347923701
CVXUSDT,0.466329560622946
CVXUSDT,0.4884125708916601
CVXUSDT,0.4615822106558194
CVXUSDT,0.3877967625115409
CVXUSDT,0.40309311955767746
CVXUSDT,0.45704985920006186
CVXUSDT,0.4786449886439596
CVXUSDT,0.4956210106627338
CVXUSDT,0.5219193045062631
CVXUSDT,0.5833116087080782
CVXUSDT,0.5474199448280803
CVXUSDT,0.6069185564503525
CVXUSDT,0.6068390280227197
CVXUSDT,0.5196151105029071
CVXUSDT,0.6196859243492548
CVXUSDT,0.6048018576180642
CVXUSDT,0.5532952583337991
CVXUSDT,0.5978807936477736
CVXUSDT,0.6214847096401084
CVXUSDT,0.6359094444452208
CVXUSDT,0.5933407657766453
CVXUSDT,0.5105796602521291
CVXUSDT,0.5890174887410684
CVXUSDT,0.5336334701634362
CVXUSDT,0.5134686031975717
CVXUSDT,0.5402968637105868
CVXUSDT,0.5114362685858803
CVXUSDT,0.5585778007885558
CVXUSDT,0.5576478998384797
CVXUSDT,0.570550779157737
CVXUSDT,0.5837689618620218
CVXUSDT,0.5945945796841278
CVXUSDT,0.5976613429330507
CVXUSDT,0.6373408799665434
CVXUSDT,0.6629700296006802
CVXUSDT,0.6543545617194437
CVXUSDT,0.5870282627969816
CVXUSDT,0.579437785484323
CVXUSDT,0.6272296397430358
CVXUSDT,0.6289565294131092
CVXUSDT,0.5461709522233366
CVXUSDT,0.5243886248398604
CVXUSDT,0.5454210037567376
CVXUSDT,0.5275002693379587
CVXUSDT,0.4315656048628003
CVXUSDT,0.4114279206371379
CVXUSDT,0.4604375870171855
CVXUSDT,0.4424076935319509
CVXUSDT,0.43847865890815296
CVXUSDT,0.3965195229571979
CVXUSDT,0.35820006876326366
CVXUSDT,0.41894165163702
CVXUSDT,0.4137750324372557
CVXUSDT,0.3459264786656232
CVXUSDT,0.2997547109726933
CVXUSDT,0.25845429978512535
CVXUSDT,0.29167009917151715
CVXUSDT,0.26300775358748596
CVXUSDT,0.2104710514667726
CVXUSDT,0.25144099482305743
CVXUSDT,0.22421017467685594
CVXUSDT,0.281957069597728
CVXUSDT,0.3240498436576111
CVXUSDT,0.2960065739958277
CVXUSDT,0.31503019245625286
CVXUSDT,0.30799707584168806
CVXUSDT,0.32481624714831003
CVXUSDT,0.43999788462236644
CVXUSDT,0.439714152545933
CVXUSDT,0.47975196557631966
CVXUSDT,0.4476849772610997
CVXUSDT,0.3921345839427629
CVXUSDT,0.46580418167124593
CVXUSDT,0.5095882744116357
CVXUSDT,0.5039586071813337
CVXUSDT,0.5232458774919874
CVXUSDT,0.5592557645090978
CVXUSDT,0.5348747495141868
CVXUSDT,0.5413305430089491
CVXUSDT,0.5481730338773481
CVXUSDT,0.5292325514641442
CVXUSDT,0.5270539701413436
CVXUSDT,0.5164458904191959
CVXUSDT,0.518552390711609
CVXUSDT,0.5459273661690829
CVXUSDT,0.530165594127474
CVXUSDT,0.505961503124243
CVXUSDT,0.42201475786742676
CVXUSDT,0.4204184200977825
CVXUSDT,0.42647950668000106
CVXUSDT,0.4303509146581622
CVXUSDT,0.47917410931043164
CVXUSDT,0.43161926876733453
CVXUSDT,0.45492819420349623
CVXUSDT,0.44645912483071104
CVXUSDT,0.4971131672738651
CVXUSDT,0.49683464302322117
CVXUSDT,0.5309725535487603
CVXUSDT,0.5238288920711396
CVXUSDT,0.46148424732120247
CVXUSDT,0.4913842777256919
CVXUSDT,0.5055265595615271
CVXUSDT,0.472379481063329
CVXUSDT,0.5013456958373409
CVXUSDT,0.5027251831254407
CVXUSDT,0.5464385629513082
CVXUSDT,0.5607133468060117
CVXUSDT,0.5681229980639283
CVXUSDT,0.5092540923250477
CVXUSDT,0.48552236501848794
CVXUSDT,0.51693548107158
CVXUSDT,0.5656773861248039
CVXUSDT,0.5264648615116235
CVXUSDT,0.4956790546209261
CVXUSDT,0.49028735584156746
CVXUSDT,0.36715908656898644
CVXUSDT,0.4822058342088799
CVXUSDT,0.4739609460325203
CVXUSDT,0.4572310273640094
CVXUSDT,0.40828270693545027
CVXUSDT,0.43533607409159364
CVXUSDT,0.37812510972619
CVXUSDT,0.4172906491212769
CVXUSDT,0.3704301783044244
CVXUSDT,0.33804823387244354
CVXUSDT,0.3856688070060313
CVXUSDT,0.3501319451606636
CVXUSDT,0.3122048429639469
CVXUSDT,0.2792559985144142
CVXUSDT,0.2610969125890724
CVXUSDT,0.25960229026107395
CVXUSDT,0.2688712878297198
CVXUSDT,0.2056554054333002
CVXUSDT,0.2418241131293082
CVXUSDT,0.3157708778730657
CVXUSDT,0.3267888366218856
CVXUSDT,0.3100083181639719
CVXUSDT,0.2617087661195922
CVXUSDT,0.26856791989343753
CVXUSDT,0.2227445639678211
CVXUSDT,0.20474388990003983
CVXUSDT,0.27392274189878013
CVXUSDT,0.28972197239504843
CVXUSDT,0.30635230671271774
CVXUSDT,0.29086866438526765
CVXUSDT,0.329286801034753
CVXUSDT,0.34934650078683294
CVXUSDT,0.33191131187523715
CVXUSDT,0.39054588334417484
CVXUSDT,0.41258656904211416
CVXUSDT,0.4415548279483379
CVXUSDT,0.468734632112365
CVXUSDT,0.48984352347509763
CVXUSDT,0.5384861582058111
CVXUSDT,0.5741334425765021
CVXUSDT,0.5986590554633967
CVXUSDT,0.6075892326976132
CVXUSDT,0.6604208783883979
CVXUSDT,0.6580699091814274
CVXUSDT,0.5901454788485407
CVXUSDT,0.6307507854563377
CVXUSDT,0.6197947821802791
CVXUSDT,0.5739434653348853
CVXUSDT,0.6435818583640106
CVXUSDT,0.6592863661407056
CVXUSDT,0.589157155103947
CVXUSDT,0.5697450360787363
CVXUSDT,0.5105485467117162
CVXUSDT,0.5824707281957735
CVXUSDT,0.5908630042379854
CVXUSDT,0.5838632500309924
CVXUSDT,0.5770766002568164
CVXUSDT,0.574903882372121
CVXUSDT,0.5590346406185203
CVXUSDT,0.5263619393267405
CVXUSDT,0.5251644343996328
CVXUSDT,0.5002725419654128
CVXUSDT,0.48784700957226895
CVXUSDT,0.51807093808292
CVXUSDT,0.5409477368968482
CVXUSDT,0.4981668658487021
CVXUSDT,0.5733005684886704
CVXUSDT,0.5254543531427637
CVXUSDT,0.49283184545357406
CVXUSDT,0.4318740152270133
CVXUSDT,0.40722147040533097
CVXUSDT,0.4061418552126305
CVXUSDT,0.35483918793054425
CVXUSDT,0.4022560652302304
CVXUSDT,0.46047719933314885
CVXUSDT,0.4709051397688776
CVXUSDT,0.4310123322641937
CVXUSDT,0.4698574276501085
CVXUSDT,0.475725286600846
CVXUSDT,0.45542026976812416
CVXUSDT,0.4576297476993674
CVXUSDT,0.42490724262087853
CVXUSDT,0.4421727193913199
CVXUSDT,0.4365927308041175
CVXUSDT,0.42976648901535286
CVXUSDT,0.41997836433340324
CVXUSDT,0.4111864124035254
CVXUSDT,0.39646548880931226
CVXUSDT,0.4113338907885074
CVXUSDT,0.4084172979827539
CVXUSDT,0.4066328763408064
CVXUSDT,0.38477703851144174
CVXUSDT,0.3335245755249106
CVXUSDT,0.39144204324366905
CVXUSDT,0.38520484847709763
CVXUSDT,0.31213268142158695
CVXUSDT,0.3447311161929546
CVXUSDT,0.3151889073634428
CVXUSDT,0.2835038707195785
CVXUSDT,0.28567587486834134
CVXUSDT,0.29318630987123456
CVXUSDT,0.28439163907280024
CVXUSDT,0.28271120773680475
CVXUSDT,0.30230248422724576
CVXUSDT,0.3174006368949386
CVXUSDT,0.34602603264320836
CVXUSDT,0.33928491904878744
CVXUSDT,0.3624968755803005
CVXUSDT,0.33840347332428067
CVXUSDT,0.33204857462080106
CVXUSDT,0.30348104615518284
CVXUSDT,0.29714736005664794
CVXUSDT,0.31449573754394866
CVXUSDT,0.31891895096291834
CVXUSDT,0.31684690152856554
CVXUSDT,0.3832020239826945
CVXUSDT,0.48895338236683883
CVXUSDT,0.5184363808556043
CVXUSDT,0.5198647038774011
CVXUSDT,0.5432348578131057
CVXUSDT,0.521478839708606
CVXUSDT,0.5590298642814914
CVXUSDT,0.5538201650299481
CVXUSDT,0.5462013902348909
CVXUSDT,0.4980506903720708
CVXUSDT,0.5488162507784194
CVXUSDT,0.5349041157114942
CVXUSDT,0.5175154958184277
CVXUSDT,0.4770041218286499
CVXUSDT,0.5139468315184291
CVXUSDT,0.4681658169044145
CVXUSDT,0.4850405473650897
CVXUSDT,0.47783923826895824
CVXUSDT,0.47054267558417373
CVXUSDT,0.4804495238089854
CVXUSDT,0.5051619359369954
CVXUSDT,0.505731999733789
CVXUSDT,0.49855204086159244
CVXUSDT,0.4886211802014128
